Original Filename,New Filename,Meeting Name,Round,Document Name
80852c5fb2f9_20220322_meeting_trust_dx_order_00.pdf,トラストを確保したDX推進サブワーキンググループ_第07回_20220322_80852c5fb2f9_20220322_meeting_trust_dx_order_00.pdf,トラストを確保したDX推進サブワーキンググループ,7,80852c5fb2f9_20220322_meeting_trust_dx_order_00.pdf
57f65ee582b1_20241128_meeting_mobility-working-group5_outline_02.pdf,モビリティワーキンググループ_第05回_20241128_57f65ee582b1_20241128_meeting_mobility-working-group5_outline_02.pdf,モビリティワーキンググループ,5,57f65ee582b1_20241128_meeting_mobility-working-group5_outline_02.pdf
850962e3d47d_20220324_meeting_my_number_survey_04.pdf,マイナンバー制度及び国と地方のデジタル基盤抜本改善ワーキンググループ_第01回_20220324_業種別マイナンバーカード取得状況等調査.pdf,マイナンバー制度及び国と地方のデジタル基盤抜本改善ワーキンググループ,1,業種別マイナンバーカード取得状況等調査
bc0332959f38_20240401_meeting_mobility-working-group_outline_01.pdf,モビリティワーキンググループ_第01回_20240401_bc0332959f38_20240401_meeting_mobility-working-group_outline_01.pdf,モビリティワーキンググループ,1,bc0332959f38_20240401_meeting_mobility-working-group_outline_01.pdf
9024bc659aab_20231225_meeting_mobility-subworking-group_outline_04.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ_回数不明_20231225_9024bc659aab_20231225_meeting_mobility-subworking-group_outline_04.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ,,9024bc659aab_20231225_meeting_mobility-subworking-group_outline_04.pdf
a0ef3ec0047b_20240606_meeting_mobility-subworking-group_constituents-outline_01.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ_回数不明_20240606_a0ef3ec0047b_20240606_meeting_mobility-subworking-group_constituents-outline_01.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ,,a0ef3ec0047b_20240606_meeting_mobility-subworking-group_constituents-outline_01.pdf
3b11275f8af6_20220614_meeting_children_outline_08.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_第01回_20220614_こどもに関する情報・データ連携 副大臣プロジェクトチーム 議事概要.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,1,こどもに関する情報・データ連携 副大臣プロジェクトチーム 議事概要
0a9e1e2f964c_20231027_meeting_digital-system-reform-wg-legal-practice_outline_01.pdf,デジタル関係制度改革検討会_第01回_20231027_0a9e1e2f964c_20231027_meeting_digital-system-reform-wg-legal-practice_outline_01.pdf,デジタル関係制度改革検討会,1,0a9e1e2f964c_20231027_meeting_digital-system-reform-wg-legal-practice_outline_01.pdf
c72d56c1513b_20250930_meeting_identification-guideline-revision_agenda_00.pdf,本人確認ガイドラインの改定に向けた有識者会議_第01回_20250930_本人確認実務の課題・事例・手法とそのガイドラインに関する有識者会議(第1回)議事次第.pdf,本人確認ガイドラインの改定に向けた有識者会議,1,本人確認実務の課題・事例・手法とそのガイドラインに関する有識者会議（第1回）議事次第
b1d932751a2d_20240529_private-business-dx_outline_02.pdf,事業者向けの補助金の電子化及び行政手続の悉皆調査_回数不明_20240529_b1d932751a2d_20240529_private-business-dx_outline_02.pdf,事業者向けの補助金の電子化及び行政手続の悉皆調査,,b1d932751a2d_20240529_private-business-dx_outline_02.pdf
16a3a2d4a657_20220830_meeting_administrative_research_working_group_outline_04.pdf,デジタル臨時行政調査会作業部会_回数不明_20220830_16a3a2d4a657_20220830_meeting_administrative_research_working_group_outline_04.pdf,デジタル臨時行政調査会作業部会,,16a3a2d4a657_20220830_meeting_administrative_research_working_group_outline_04.pdf
214a2f359db2_20250422_meeting_digital-system-reform_outline_01.pdf,デジタル関係制度改革検討会_第08回_20250422_214a2f359db2_20250422_meeting_digital-system-reform_outline_01.pdf,デジタル関係制度改革検討会,8,214a2f359db2_20250422_meeting_digital-system-reform_outline_01.pdf
bd4d9d9c57b7_20230420_mynumbercard-promotion_outline_01.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議_第01回_20230420_bd4d9d9c57b7_20230420_mynumbercard-promotion_outline_01.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議,1,bd4d9d9c57b7_20230420_mynumbercard-promotion_outline_01.pdf
dcf06518947a_20221220_meeting_procurement_reform_outline_01.pdf,デジタル庁情報システム調達改革検討会_第06回_20221220_dcf06518947a_20221220_meeting_procurement_reform_outline_01.pdf,デジタル庁情報システム調達改革検討会,6,dcf06518947a_20221220_meeting_procurement_reform_outline_01.pdf
0a58ae01d73a_20220121_meeting_data_pt_10.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_第02回_20220121_こどもに関する情報・データ連携 副大臣プロジェクトチーム(第2回)議事概要.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,2,こどもに関する情報・データ連携 副大臣プロジェクトチーム（第２回）議事概要
b953984d09e8_20240115_meeting_executive_outline_01.pdf,デジタル社会推進会議幹事会_第01回_20240115_デジタル・スタートアップの公共調達参入機会拡大に向けた情報システムに係る調達における評価制度の実施要領.pdf,デジタル社会推進会議幹事会,1,デジタル・スタートアップの公共調達参入機会拡大に向けた情報システムに係る調達における評価制度の実施要領
bedba9353d9a_20230712_meeting_mobility_roadmap_outline_04.pdf,「モビリティ・ロードマップ」のありかたに関する研究会_回数不明_20230712_bedba9353d9a_20230712_meeting_mobility_roadmap_outline_04.pdf,「モビリティ・ロードマップ」のありかたに関する研究会,,bedba9353d9a_20230712_meeting_mobility_roadmap_outline_04.pdf
c9c3a552b9f5_20250526_base-registry-advisory-board_3rd_outline_06.pdf,ベース・レジストリ推進有識者会合_第03回_20250526_c9c3a552b9f5_20250526_base-registry-advisory-board_3rd_outline_06.pdf,ベース・レジストリ推進有識者会合,3,c9c3a552b9f5_20250526_base-registry-advisory-board_3rd_outline_06.pdf
505468249afe_20251203_meeting_mobility-working-group11_outline_02.pdf,モビリティワーキンググループ_回数不明_20251203_505468249afe_20251203_meeting_mobility-working-group11_outline_02.pdf,モビリティワーキンググループ,,505468249afe_20251203_meeting_mobility-working-group11_outline_02.pdf
b2df3e43fc46_20230531_meeting_mobility_roadmap_outline_03.pdf,「モビリティ・ロードマップ」のありかたに関する研究会_第01回_20230531_b2df3e43fc46_20230531_meeting_mobility_roadmap_outline_03.pdf,「モビリティ・ロードマップ」のありかたに関する研究会,1,b2df3e43fc46_20230531_meeting_mobility_roadmap_outline_03.pdf
c9f2527c111e_20211022_meeting_my_number_wg_08.pdf,マイナンバー制度及び国と地方のデジタル基盤抜本改善ワーキンググループ_第01回_20211022_マイナンバーに関する会議議事概要.pdf,マイナンバー制度及び国と地方のデジタル基盤抜本改善ワーキンググループ,1,マイナンバーに関する会議議事概要
05d1adb88e53_20220929_meeting_my_number_outline_01.pdf,マイナンバーカードの普及と健康保険証利用に関する関係府省庁会議_第01回_20220929_業種別マイナンバーカード取得状況等調査.pdf,マイナンバーカードの普及と健康保険証利用に関する関係府省庁会議,1,業種別マイナンバーカード取得状況等調査
5a3de60fb43f_20251023_meeting_vc-diw-governance_summary_01.pdf,Verifiable Credential (VCVDC) の活用におけるガバナンスに関する有識者会議_第01回_20251023_属性証明の課題整理に関する有識者会議(第1 回)議事要旨.pdf,Verifiable Credential (VCVDC) の活用におけるガバナンスに関する有識者会議,1,属性証明の課題整理に関する有識者会議（第1 回）議事要旨
8e80a155ecd3_20230809_meeting_card-integration-mynumber-and-insurance_outline_01.pdf,マイナンバーカードと健康保険証の一体化に関する検討会_回数不明_20230809_8e80a155ecd3_20230809_meeting_card-integration-mynumber-and-insurance_outline_01.pdf,マイナンバーカードと健康保険証の一体化に関する検討会,,8e80a155ecd3_20230809_meeting_card-integration-mynumber-and-insurance_outline_01.pdf
87a16de28510_20220324_meeting_my_number_schedule_07.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議_回数不明_20220324_87a16de28510_20220324_meeting_my_number_schedule_07.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議,,87a16de28510_20220324_meeting_my_number_schedule_07.pdf
d562f94eb725_20231016_meeting_digitalpoa-law_summary_02.pdf,電子委任状法施行状況検討会_第02回_20231016_d562f94eb725_20231016_meeting_digitalpoa-law_summary_02.pdf,電子委任状法施行状況検討会,2,d562f94eb725_20231016_meeting_digitalpoa-law_summary_02.pdf
fd49ccc1fa6e_20221129_meeting_local_governments_datalinkage_agenda_00r.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会_第02回_20221129_fd49ccc1fa6e_20221129_meeting_local_governments_datalinkage_agenda_00r.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会,2,fd49ccc1fa6e_20221129_meeting_local_governments_datalinkage_agenda_00r.pdf
29a54c57e4bc_20230331_meeting_executive_agenda_00.pdf,デジタル社会推進会議幹事会_第07回_20230331_第7回デジタル社会推進会議幹事会 議事次第.pdf,デジタル社会推進会議幹事会,7,第７回デジタル社会推進会議幹事会 議事次第
c7de8fbb030d_20220809_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会作業部会_回数不明_20220809_デジタル臨時行政調査会 作業部会 構成員.pdf,デジタル臨時行政調査会作業部会,,デジタル臨時行政調査会 作業部会 構成員
36430486b187_20211224_meeting_promoting_03.pdf,デジタル社会推進会議_第03回_20211224_デジタル社会の実現に向けた重点計画(案).pdf,デジタル社会推進会議,3,デジタル社会の実現に向けた重点計画（案）
6ab74a28040f_20231211_meeting_mobility-working-group_outline_09.pdf,モビリティワーキンググループ_第01回_20231211_6ab74a28040f_20231211_meeting_mobility-working-group_outline_09.pdf,モビリティワーキンググループ,1,6ab74a28040f_20231211_meeting_mobility-working-group_outline_09.pdf
36a11bd62014_20230623_meeting_mobility_roadmap_agenda_00.pdf,「モビリティ・ロードマップ」のありかたに関する研究会_第03回_20230623_36a11bd62014_20230623_meeting_mobility_roadmap_agenda_00.pdf,「モビリティ・ロードマップ」のありかたに関する研究会,3,36a11bd62014_20230623_meeting_mobility_roadmap_agenda_00.pdf
d7777c177d64_20250418_councils_mynumbercard-promotion_07.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議_第07回_20250418_d7777c177d64_20250418_councils_mynumbercard-promotion_07.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議,7,d7777c177d64_20250418_councils_mynumbercard-promotion_07.pdf
fac49371ac49_20230908_meeting_local_governments_outline_02.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会_第01回_20230908_fac49371ac49_20230908_meeting_local_governments_outline_02.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会,1,fac49371ac49_20230908_meeting_local_governments_outline_02
7e5496abfb32_20230126_mynumbercard-promotion_outline_03.pdf,会議名不明_回数不明_20230126_資料4.pdf,会議名不明,,資料４
f30408cfc339_20221220_meeting_children_summary_06.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_第05回_20221220_f30408cfc339_20221220_meeting_children_summary_06.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,5,f30408cfc339_20221220_meeting_children_summary_06.pdf
d97bcf3c8646_20221206_meeting_card-integration-mynumber-and-insurance_outline_03.pdf,マイナンバーカードと健康保険証の一体化に関する検討会_回数不明_20221206_d97bcf3c8646_20221206_meeting_card-integration-mynumber-and-insurance_outline_03.pdf,マイナンバーカードと健康保険証の一体化に関する検討会,,d97bcf3c8646_20221206_meeting_card-integration-mynumber-and-insurance_outline_03.pdf
a7a94e141811_20221130_meeting_administrative_research_working_group_outline_04.pdf,デジタル技術を活用した酒類・たばこ年齢確認ガイドライン_回数不明_20221130_a7a94e141811_20221130_meeting_administrative_research_working_group_outline_04.pdf,デジタル技術を活用した酒類・たばこ年齢確認ガイドライン,,a7a94e141811_20221130_meeting_administrative_research_working_group_outline_04.pdf
6a489b6c27ad_20240424_meeting_conception_outline_05.pdf,デジタル社会構想会議_回数不明_20240424_6a489b6c27ad_20240424_meeting_conception_outline_05.pdf,デジタル社会構想会議,,6a489b6c27ad_20240424_meeting_conception_outline_05.pdf
ea7d77935348_20241217_meeting_service-design-related-guidelines-revision_agenda_00.pdf,サービスデザイン関連ガイドライン改訂に係る検討会_第02回_20241217_ea7d77935348_20241217_meeting_service-design-related-guidelines-revision_agenda_00.pdf,サービスデザイン関連ガイドライン改訂に係る検討会,2,ea7d77935348_20241217_meeting_service-design-related-guidelines-revision_agenda_00.pdf
c956f9e7c4e2_20210910_meeting_executive_09.pdf,デジタル社会推進会議幹事会_第01回_20210910_政府情報システムにおけるクラウドサービスの利用に係る基本方針(改定案).pdf,デジタル社会推進会議幹事会,1,政府情報システムにおけるクラウドサービスの利用に係る基本方針（改定案）
5e9f638e5f29_20220912_meeting_administrative_research_working_group_outline_02.pdf,法の世界のDXを考える法情報実務セミナー2022_回数不明_20220912_5e9f638e5f29_20220912_meeting_administrative_research_working_group_outline_02.pdf,法の世界のDXを考える法情報実務セミナー2022,,5e9f638e5f29_20220912_meeting_administrative_research_working_group_outline_02.pdf
7f8e1f87f81d_20240410_meeting_mobility-subworking-group_outline_07.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ_回数不明_20240410_7f8e1f87f81d_20240410_meeting_mobility-subworking-group_outline_07.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ,,7f8e1f87f81d_20240410_meeting_mobility-subworking-group_outline_07.pdf
6bd14f7e6fbf_20220930_meeting_web3_02.pdf,Web3.0研究会_第01回_20220930_6bd14f7e6fbf_20220930_meeting_web3_02.pdf,Web3.0研究会,1,6bd14f7e6fbf_20220930_meeting_web3_02.pdf
d215331c22d8_20231226_meeting_mynumber-card-renewal_outline_07.pdf,次期個人番号カードタスクフォース_回数不明_20231226_d215331c22d8_20231226_meeting_mynumber-card-renewal_outline_07.pdf,次期個人番号カードタスクフォース,,d215331c22d8_20231226_meeting_mynumber-card-renewal_outline_07.pdf
4d79c2585365_20220330_meeting_administrative_research_outline_02.pdf,テクノロジーベースの規制改革推進委員会_第01回_20220330_4d79c2585365_20220330_meeting_administrative_research_outline_02.pdf,テクノロジーベースの規制改革推進委員会,1,4d79c2585365_20220330_meeting_administrative_research_outline_02.pdf
8534defe5048_20220928_meeting_administrative_research_working_group_outline_04.pdf,デジタル臨時行政調査会_第04回_20220928_8534defe5048_20220928_meeting_administrative_research_working_group_outline_04.pdf,デジタル臨時行政調査会,4,8534defe5048_20220928_meeting_administrative_research_working_group_outline_04.pdf
16b66cc10a8e_20230804_mynumbercard-promotion_outline_03.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議_回数不明_20230804_16b66cc10a8e_20230804_mynumbercard-promotion_outline_03.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議,,16b66cc10a8e_20230804_mynumbercard-promotion_outline_03.pdf
8090252d7d98_20240523_meeting_mobility-subworking-group_member_01.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ_第06回_20240523_8090252d7d98_20240523_meeting_mobility-subworking-group_member_01.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ,6,8090252d7d98_20240523_meeting_mobility-subworking-group_member_01.pdf
59411c11553a_20220520_meeting_trust_dx_outline_03.pdf,トラストを確保したDX推進サブワーキンググループ_第01回_20220520_59411c11553a_20220520_meeting_trust_dx_outline_03.pdf,トラストを確保したDX推進サブワーキンググループ,1,59411c11553a_20220520_meeting_trust_dx_outline_03.pdf
b83947a718b1_20221213_meeting_web3_agenda_00.pdf,Web3.0研究会_第11回_20221213_b83947a718b1_20221213_meeting_web3_agenda_00.pdf,Web3.0研究会,11,b83947a718b1_20221213_meeting_web3_agenda_00.pdf
26a8c9e8f171_20230209_meeting_technology_based_regulatory_reform_outline_01.pdf,テクノロジーベースの規制改革推進委員会_第01回_20230209_20230209_meeting_technology_based_regulatory_reform_outline_01.pdf,テクノロジーベースの規制改革推進委員会,1,20230209_meeting_technology_based_regulatory_reform_outline_01
c226cd56104c_20220407_meeting_children_outline_07.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_第01回_20220407_c226cd56104c_20220407_meeting_children_outline_07.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,1,c226cd56104c_20220407_meeting_children_outline_07.pdf
91896c0780d2_20230206_meeting_procurement_reform_outline_01.pdf,デジタル庁情報システム調達改革検討会_第01回_20230206_デジタル庁情報システム調達改革検討会.pdf,デジタル庁情報システム調達改革検討会,1,デジタル庁情報システム調達改革検討会
cf297e7baa87_20211222_meeting_extraordinary_administrative_research_committee_01.pdf,デジタル臨時行政調査会第9回作業部会_第02回_20211222_cf297e7baa87_20211222_meeting_extraordinary_administrative_research_committee_01.pdf,デジタル臨時行政調査会第9回作業部会,2,cf297e7baa87_20211222_meeting_extraordinary_administrative_research_committee_01.pdf
e44a1a2b7cf4_20230911_meeting_technology_based_regulatory_reform_outline_04.pdf,ゼロトラストアーキテクチャに関する検討会_第01回_20230911_e44a1a2b7cf4_20230911_meeting_technology_based_regulatory_reform_outline_04.pdf,ゼロトラストアーキテクチャに関する検討会,1,e44a1a2b7cf4_20230911_meeting_technology_based_regulatory_reform_outline_04.pdf
79632bc7b219_20230531_meeting_mobility_roadmap_outline_02.pdf,「モビリティ・ロードマップ」のありかたに関する研究会_回数不明_20230531_79632bc7b219_20230531_meeting_mobility_roadmap_outline_02.pdf,「モビリティ・ロードマップ」のありかたに関する研究会,,79632bc7b219_20230531_meeting_mobility_roadmap_outline_02.pdf
11b11ac1372c_20230515_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（廃止）_回数不明_20230515_11b11ac1372c_20230515_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（廃止）,,11b11ac1372c_20230515_meeting_administrative_research_working_group_outline_01.pdf
78e7a7133d64_20240930_private-business-dx_agenda_00.pdf,事業者のデジタル化等に係る関係省庁等連絡会議_第05回_20240930_78e7a7133d64_20240930_private-business-dx_agenda_00.pdf,事業者のデジタル化等に係る関係省庁等連絡会議,5,78e7a7133d64_20240930_private-business-dx_agenda_00.pdf
73aa3b20e3b4_20250205_local-governments-common-features-issue_outline_01.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等課題検討会_第04回_20250205_73aa3b20e3b4_20250205_local-governments-common-features-issue_outline_01.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等課題検討会,4,73aa3b20e3b4_20250205_local-governments-common-features-issue_outline_01.pdf
769893462049_20220329_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会_第01回_20220329_769893462049_20220329_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会,1,769893462049_20220329_meeting_administrative_research_working_group_outline_01.pdf
7a8e7088a04d_20250527_meeting_executive_format_draft_07.pdf,デジタル社会推進会議_第01回_20250527_生成AI システム利活用ルール(ひな形Ver1.0).pdf,デジタル社会推進会議,1,生成AI システム利活用ルール（ひな形Ver1.0）
e2b1a2f139e2_20221011_meeting_web3_agenda_00.pdf,Web3.0研究会_第02回_20221011_e2b1a2f139e2_20221011_meeting_web3_agenda_00.pdf,Web3.0研究会,2,e2b1a2f139e2_20221011_meeting_web3_agenda_00.pdf
4b3924c89be0_20230623_meeting_compliance_outline_01.pdf,コンプライアンス委員会_第06回_20230623_コンプライアンス委員会(第6回).pdf,コンプライアンス委員会,6,コンプライアンス委員会（第６回）
f0d243566993_20240520_meeting_mobility-subworking-group_outline_07.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ_第02回_20240520_f0d243566993_20240520_meeting_mobility-subworking-group_outline_07.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ,2,f0d243566993_20240520_meeting_mobility-subworking-group_outline_07.pdf
1e37523a1cad_20250227_meeting_mobility-working-group7_records_01.pdf,モビリティワーキンググループ_第07回_20250227_1e37523a1cad_20250227_meeting_mobility-working-group7_records_01.pdf,モビリティワーキンググループ,7,1e37523a1cad_20250227_meeting_mobility-working-group7_records_01.pdf
69986928eba3_20220317_meeting_mynumber_outline_01.pdf,会議名不明_回数不明_20220317_69986928eba3_20220317_meeting_mynumber_outline_01.pdf,会議名不明,,69986928eba3_20220317_meeting_mynumber_outline_01.pdf
cd597dc5233a_20231016_meeting_digitalpoa-law_minutes_01.pdf,電子委任状法施行状況検討会_第02回_20231016_cd597dc5233a_20231016_meeting_digitalpoa-law_minutes_01.pdf,電子委任状法施行状況検討会,2,cd597dc5233a_20231016_meeting_digitalpoa-law_minutes_01.pdf
35048328dbeb_20221012_meeting_local_governments_common_features_outline_03.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会_回数不明_20221012_35048328dbeb_20221012_meeting_local_governments_common_features_outline_03.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会,,35048328dbeb_20221012_meeting_local_governments_common_features_outline_03.pdf
018e9393c6ea_20250425_base-registry-advisory-board_2nd_outline_10.pdf,ベース・レジストリ推進有識者会合_第02回_20250425_018e9393c6ea_20250425_base-registry-advisory-board_2nd_outline_10.pdf,ベース・レジストリ推進有識者会合,2,018e9393c6ea_20250425_base-registry-advisory-board_2nd_outline_10.pdf
a314aa33e7f1_20230915_meeting_executive_agenda_00.pdf,デジタル社会推進会議幹事会_第10回_20230915_第10回デジタル社会推進会議幹事会議事次第.pdf,デジタル社会推進会議幹事会,10,第１０回デジタル社会推進会議幹事会議事次第
f16a43599f8b_20230126_mynumbercard-promotion_outline_04.pdf,マイナンバーカードと健康保険証の一体化に関する検討会 専門家ワーキンググループ_回数不明_20230126_f16a43599f8b_20230126_mynumbercard-promotion_outline_04.pdf,マイナンバーカードと健康保険証の一体化に関する検討会 専門家ワーキンググループ,,f16a43599f8b_20230126_mynumbercard-promotion_outline_04.pdf
daeb5347c0cf_20221220_meeting_children_outline_01.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_回数不明_20221220_daeb5347c0cf_20221220_meeting_children_outline_01.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,,daeb5347c0cf_20221220_meeting_children_outline_01.pdf
a98136b67004_20220614_meeting_children_outline_07.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_第01回_20220614_a98136b67004_20220614_meeting_children_outline_07.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,1,a98136b67004_20220614_meeting_children_outline_07.pdf
bb4118a76565_20240329_meeting_global-data-governance_outline_04.pdf,国際データガバナンス検討会_第02回_20240329_bb4118a76565_20240329_meeting_global-data-governance_outline_04.pdf,国際データガバナンス検討会,2,bb4118a76565_20240329_meeting_global-data-governance_outline_04.pdf
7debec2f0890_20230330_meeting_digital-garden-city-nation-wellbeing_agenda_01.pdf,地域幸福度（Well-Being）指標の活用促進に関する検討会_第02回_20230330_第2回デジタル田園都市国家構想実現に向けた地域幸福度(Well-Being)指標の活用促進に関する検討会議事次第.pdf,地域幸福度（Well-Being）指標の活用促進に関する検討会,2,第２回デジタル田園都市国家構想実現に向けた地域幸福度（Well-Being）指標の活用促進に関する検討会議事次第
1af7307b49ec_20230320_meeting_smartphone_mynumbercard_agenda_00.pdf,マイナンバーカードの機能のスマートフォン搭載に関する検討会_第03回_20230320_1af7307b49ec_20230320_meeting_smartphone_mynumbercard_agenda_00.pdf,マイナンバーカードの機能のスマートフォン搭載に関する検討会,3,1af7307b49ec_20230320_meeting_smartphone_mynumbercard_agenda_00.pdf
6b0fb7ea55d0_20251023_meeting_vc-diw-governance_agenda_00.pdf,Verifiable Credential (VCVDC) の活用におけるガバナンスに関する有識者会議_第01回_20251023_6b0fb7ea55d0_20251023_meeting_vc-diw-governance_agenda_00.pdf,Verifiable Credential (VCVDC) の活用におけるガバナンスに関する有識者会議,1,6b0fb7ea55d0_20251023_meeting_vc-diw-governance_agenda_00.pdf
e67fffcd014c_20230815_meeting_digitalpoa-law_outline_05.pdf,電子委任状法施行状況検討会_回数不明_20230815_e67fffcd014c_20230815_meeting_digitalpoa-law_outline_05.pdf,電子委任状法施行状況検討会,,e67fffcd014c_20230815_meeting_digitalpoa-law_outline_05.pdf
ac3efb5bfc67_20230912_meeting_mynumber-card-renewal_outline_01.pdf,次期個人番号カードタスクフォース_第01回_20230912_次期個人番号カードタスクフォース開催要綱.pdf,次期個人番号カードタスクフォース,1,次期個人番号カードタスクフォース開催要綱
ca857e4723d6_20240227_meeting_mobility-subworking-group_outline_05.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ_第03回_20240227_ca857e4723d6_20240227_meeting_mobility-subworking-group_outline_05.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ,3,ca857e4723d6_20240227_meeting_mobility-subworking-group_outline_05.pdf
e60365b7a6e4_20231113_meeting_local-governments-character-operation_summary_01.pdf,地方公共団体情報システムにおける文字要件の運用に関する検討会_第04回_20231113_地方公共団体情報システムにおける文字要件の運用に関する検討会(第4回)議事録.pdf,地方公共団体情報システムにおける文字要件の運用に関する検討会,4,地方公共団体情報システムにおける文字要件の運用に関する検討会（第４回）議事録
3f3fa25fba04_20220224_meeting_security_architecture_guideline_02.pdf,次世代セキュリティアーキテクチャ検討会_第01回_20220224_meeting_security_architecture_guideline_02.pdf,次世代セキュリティアーキテクチャ検討会,1,meeting_security_architecture_guideline_02
da8c43032306_20230626_meeting_administrative_research_summary_01.pdf,デジタル臨時行政調査会第9回作業部会_第07回_20230626_da8c43032306_20230626_meeting_administrative_research_summary_01.pdf,デジタル臨時行政調査会第9回作業部会,7,da8c43032306_20230626_meeting_administrative_research_summary_01.pdf
c8fd318f8f7b_20240710_meeting_digital-system-reform_minutes_01.pdf,事業者のデジタル化等に係る関係省庁等連絡会議_第04回_20240710_c8fd318f8f7b_20240710_meeting_digital-system-reform_minutes_01.pdf,事業者のデジタル化等に係る関係省庁等連絡会議,4,c8fd318f8f7b_20240710_meeting_digital-system-reform_minutes_01.pdf
925c440d49ca_20230927_meeting_digitalpoa-law_outline_04.pdf,電子委任状法施行状況検討会_第01回_20230927_電子委任状法施行状況検討会設置要綱.pdf,電子委任状法施行状況検討会,1,電子委任状法施行状況検討会設置要綱
c41b5099fdd5_20240524_meeting_digital-system-reform-wg-legal-practice_outline_02.pdf,官報電子化検討会議_回数不明_20240524_官報電子化について.pdf,官報電子化検討会議,,官報電子化について
f5a60090bf82_20220629_meeting_trust_dx_outline_01.pdf,トラストを確保したDX推進サブワーキンググループ_第11回_20220629_トラストを確保したDX推進SWG(第11回).pdf,トラストを確保したDX推進サブワーキンググループ,11,トラストを確保したDX推進SWG（第11回）
ea7da9b9520e_20220518_meeting_administrative_research_working_group_outline_04.pdf,デジタル臨時行政調査会第10回作業部会_第10回_20220518_ea7da9b9520e_20220518_meeting_administrative_research_working_group_outline_04.pdf,デジタル臨時行政調査会第10回作業部会,10,ea7da9b9520e_20220518_meeting_administrative_research_working_group_outline_04.pdf
651e6f01439b_20221129_meeting_local_governments_datalinkage_outline_05.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会_第01回_20221129_651e6f01439b_20221129_meeting_local_governments_datalinkage_outline_05.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会,1,651e6f01439b_20221129_meeting_local_governments_datalinkage_outline_05.pdf
04b9e144b571_20221026_meeting_smartphone_mynumbercard_agenda_00.pdf,マイナンバーカードの機能のスマートフォン搭載に関する検討会_第02回_20221026_04b9e144b571_20221026_meeting_smartphone_mynumbercard_agenda_00.pdf,マイナンバーカードの機能のスマートフォン搭載に関する検討会,2,04b9e144b571_20221026_meeting_smartphone_mynumbercard_agenda_00.pdf
